particle_id,impact_parameter,scattering_angle_sim,scattering_angle_theory,initial_energy,final_energy,relative_energy_error,final_x,final_y,final_vx,final_vy
164,1.6232838495566513,1.0997750641024922,1.1042534656412288,0.5049998353174829,0.5049998353174784,9.013694822497215e-15,89.31444456896311,178.96093505078736,0.4537966156312568,0.8911053882806492
165,-5.968403884097244,-0.33024857355719384,-0.3320140483799766,0.5049977751206003,0.5049977751205929,1.4729756508753204e-14,187.26617845788954,-70.5046866282135,0.9459619966521385,-0.32427825863770415
166,4.888383740688784,0.4014950297818127,0.40356526480577426,0.5049985071503715,0.5049985071503722,1.31908076032538e-15,182.18536189051866,82.6587017380256,0.9204777769298627,0.3907949219423175
167,7.290342661678622,0.2711174141867921,0.27263415287641407,0.5049966814881744,0.5049966814881608,2.704125334575927e-14,190.74595557847684,60.586771920070355,0.9634723430469038,0.26780822839928103
168,-7.195556360984134,-0.2746490009542428,-0.2761803414567372,0.5049967671361688,0.5049967671361686,4.3969510178103485e-16,190.56110468205952,-61.170089728962274,0.9625206634949817,-0.2712091697684683
169,-4.5241136609780375,-0.43287573738526114,-0.4350799019285457,0.5049987212654399,0.5049987212654317,1.6268655812908105e-14,179.6587969839063,-88.0052527265572,0.907763280519904,-0.41948306747159203
170,-7.810079156813728,-0.25324997574185704,-0.25469355500342383,0.5049961920211055,0.5049961920211008,9.233607653086575e-15,191.67054685203695,-57.67301981816016,0.968103416991374,-0.2505516324030286
171,4.335436792461927,0.4511034995060811,0.45338508474474437,0.5049988256630884,0.5049988256631015,2.5941905257650986e-14,178.1073399014522,91.09551527890297,0.8999666723311766,0.43595896160342795
172,5.751946799868876,0.3424498400114834,0.34426735908377254,0.5049979334761134,0.504997933476113,8.793881725281717e-16,186.46414562464807,72.58018067279312,0.941935063339913,0.33579576421851065
173,-4.070353120269134,-0.4794142411781914,-0.4818153145183366,0.5049989648356507,0.50499896483565,1.3190795648301652e-15,175.58176166808943,-95.86661075665809,0.8872654166714578,-0.4612596117512174
174,7.740980402418121,0.2554895446136613,0.2569422157685667,0.504996259029052,0.5049962590290672,3.0119144776653925e-14,191.56111322035215,58.03599539997609,0.9675399305014459,0.2527191544234263
175,3.277765758997073,0.5893797635580705,0.5922323385819984,0.5049993286509639,0.5049993286509642,6.595393072646043e-16,164.43543477552413,113.89403204632823,0.8312856008107292,0.5558455403737386
176,1.7643843079842252,1.0269479547118476,1.0312543611130573,0.5049998054456069,0.5049998054456056,2.4183085100598354e-15,101.97967560543516,172.06251141009056,0.5174330312071115,0.8557238686038384
177,-5.29031545138791,-0.37169815804387624,-0.37364081374654423,0.5049982517025424,0.5049982517025476,1.0332804515948713e-14,184.4301436536853,-77.57226163547773,0.9317121509903799,-0.3631982384613454
178,-7.969563489210661,-0.24822674872911796,-0.24965001842891033,0.5049960350997336,0.504996035099729,9.013762652738783e-15,191.91772765881979,-56.86385426330069,0.9693497524721015,-0.24568548273640026
179,-7.556085343863631,-0.26168010847805845,-0.26315804279003857,0.5049964354139012,0.5049964354138967,8.79390781216271e-15,191.23956467240748,-59.04042363056073,0.9659567663770687,-0.2587038484248526
180,6.926309352056152,0.2851972491784263,0.2867724596676757,0.5049970043342786,0.5049970043342883,1.9126727943608166e-14,189.97772720801018,62.91739656590496,0.9596063053331025,0.2813467762418635
181,7.5523520371806,0.26180817126365546,0.26328663069882113,0.5049964389316474,0.5049964389316453,4.1771061816800525e-15,191.23204731921854,59.06106107533284,0.9659236051424067,0.25882754326014257
182,7.563545681804188,0.26142457019350346,0.26290145686770083,0.5049964283791358,0.5049964283791378,3.9572585705991235e-15,191.2545570278168,58.99925136068057,0.9660228894644495,0.2584570133232994
183,-5.772973278531274,-0.341225656714019,-0.3430379503640994,0.5049979183494231,0.5049979183494251,3.957246894912007e-15,186.54296202251084,-72.37065945031885,0.9423453616224265,-0.3346423863715675
184,-4.515581585378904,-0.43366867167527184,-0.43587621285497324,0.5049987260822095,0.5049987260821979,2.3083903298137088e-14,179.58932841774006,-88.13845211786423,0.9074302923661606,-0.4202026949680435
185,-7.033192201772641,-0.28091520035329703,-0.2824725624372455,0.5049969112524335,0.5049969112524327,1.5389324170522133e-15,190.21526781799307,-62.205877242200536,0.9608022321581785,-0.2772351247658509
186,6.513900945435444,0.3030072195963389,0.3046571786765918,0.5049973501763636,0.5049973501763602,6.815266209092029e-15,188.95205643126636,65.89770935588857,0.9544436526736496,0.29839182774671463
187,-4.906187951526013,-0.40007581788084995,-0.4021399777649392,0.5049984962611278,0.504998496261128,4.3969359625620567e-16,182.30188042588512,-82.4191315818248,0.9210316285541207,-0.3894882426194432
188,2.504446064286791,0.7563056733279175,0.7597881313857484,0.5049996080304663,0.5049996080304748,1.6928166187998244e-14,143.76233914714223,139.07489768363408,0.727376303373021,0.6862391046923766
189,6.9179359438708605,0.285538184079883,0.28711481997633853,0.5049970115664995,0.5049970115664966,5.716033556458569e-15,189.95639015861184,62.97347322814492,0.9595102728889299,0.2816739068022628
190,-4.120904984355089,-0.4737496415337634,-0.47612688867316616,0.5049989389717118,0.5049989389717082,7.03509137273556e-15,176.1015399095644,-94.91680237536869,0.889864083948627,-0.4562262684017097
191,-7.7441486521455944,-0.25538598986797395,-0.25683824891289675,0.5049962559696349,0.5049962559696343,1.3190866405456045e-15,191.5574100431893,-58.01689862707542,0.9675658733131348,-0.2526189016857661
192,-3.9511864239254018,-0.4933074961414337,-0.49576680884512103,0.5049990245433942,0.5049990245433851,1.8027418587902636e-14,174.2849055411623,-98.18931317310745,0.8807714836717875,-0.47354164357494527
193,2.8417984079157046,0.6735349942031413,0.6767148589251102,0.5049994953377785,0.5049994953377868,1.6268630876018922e-14,154.55668724060908,126.97574112001321,0.7816217148804427,0.6237530050346028
194,7.2961245088034765,0.27090490633925424,0.27242076612705185,0.5049966762276258,0.5049966762276177,1.6048874104095102e-14,190.75875177486208,60.552215212540176,0.9635292693786155,0.2676034871230404
195,-3.1657345411154574,-0.6089963780544437,-0.6119268385478186,0.5049993737504771,0.5049993737504769,4.3969283224249054e-16,162.23995749114783,-117.00997311575924,0.8202227069614091,-0.572044666335898
